id,affil1
1455,"School of Computer Science and Engineering, University of NSW, Australia and NICTA, Australia"
1456,"School of Computer Science and Information Technology, RMIT University, Australia"
1457,"School of Computer Science and Information Technology, RMIT University, Melbourne, Australia"
1458,"School of Computer Science, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburg, PA 15213-3891, USA; e-mail: natassa&commat;cmu.edu"
1459,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA"
1460,"School of Computer Science, Florida International University, Miami, FL"
1461,"School of Computer Science, The University of Oklahoma, Norman, USA 73019"
1462,"School of Computer Science, University of Manchester, Manchester, UK"
1463,"School of Computer Science, University of Manchester, Manchester, UK M13 9PL"
1464,"School of Computer Science, University of Waterloo"
1465,"School of Computer Science, University of Waterloo, Canada"
1466,"School of Computer Science, University of Waterloo, Waterloo, Canada"
1467,"School of Computer Science, University of Waterloo, Waterloo, Canada N2L 3G1"
1468,"School of Computing Science, Simon Fraser University"
1469,"School of Computing Science, Simon Fraser University, B.C., Canada"
1470,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada"
1471,"School of Computing Science, Simon Fraser University, Canada"
1472,"School of Computing, National University of Singapore"
1473,"School of Computing, National University of Singapore, Lower Kent Ridge Road, Singapore"
1474,"School of Computing, National University of Singapore, Singapore"
1475,"School of Computing, National University of Singapore, Singapore and School of Electronics Engineering and Computer Science, Peking University, P.R. China"
1476,"School of Computing, National University of Singapore, Singapore, Singapore"
1477,"School of Electrical Engineering and Computer Science, Seoul National University"
1478,"School of Electrical Engineering and Computer Science, Seoul National University, Seoul, South Korea 151-742"
1479,"School of Informatics, Indiana University, Bloomington"
1480,"School of Information and Computer Science, University of California, CA 92697-3425, Irvine, USA"
1481,"School of Information and Computer Sciences University of California, Irvine, CA"
1482,"School of Information Systems, Singapore Management University, Singapore"
1483,"School of Information Technology and Electrical Engineering, The University of Queensland, Australia"
1484,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia"
1485,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia 4072"
1486,"School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia QLD 4072"
1487,"School of Information Technology and Engineering, University of Ottawa, Ottawa, Canada"
1488,"School of Information Technology, IIT Bombay, India"
1489,"School of Mechanical Engineering, Purdue University, West Lafayette, Indiana"
1490,Seoul National Univ.
1491,Seoul National University
1492,"Seoul National University, School of Electrical Eng. and Computer Science, Seoul, Korea"
1493,"Seoul National University, Seoul, Korea"
1494,"Seoul National University, Seoul, South Korea"
1495,"SERC/CSA, Indian Institute of Science, Bangalore, India"
1496,"Server Manageability, Oracle, Redwood Shores, USA 94065"
1497,"Shanghai Jiao Tong University, China"
1498,"Shanghai Jiao Tong University, Shanghai, China"
1499,"Shanghai JiaoTong University, Shang Hai, China"
1500,"Shanghai JiaoTong University, Shanghai, China"
1501,Shibaura Institute of Technology
1502,"Shibaura Institute of Technology, Saitama-City, Saitama, Japan"
1503,"Siebel Systems, San Mateo CA"
1504,"Siebel Systems, San Mateo, CA, USA"
1505,Siemens Corporate Research
1506,"Siemens Corporate Research, Princeton, NJ"
1507,"Siemens Technology-to-Business Center, 1995 University Ave, Suite 375, Berkeley, California"
1508,Simon Fraser U.
1509,Simon Fraser University
1510,"Simon Fraser University, Burnaby, BC, Canada"
1511,"Simon Fraser University, Burnaby, Canada"
1512,"Simon Fraser University, Canada"
1513,"Simon Fraser University, School of Computing Science, Burnaby BC, Canada"
1514,"Simon Fraser University, Vancouver, Canada"
1515,Singapore Management University
1516,"Singapore Management University, Singapore"
1517,"Singapore Management University, Singapore, Singapore"
1518,SLAC
1519,"SoC, National University of Singapore"
1520,"Software AG, Darmstadt, Germany"
1521,Software AG; e-mail: Thorsten.Fiebig@softwareag.com
1522,"Software Laboratories, Samsung Electronics Co., Ltd., Suwon-City, Gyeonggi-Do, Korea"
1523,"Southwest Texas State University, San Marcos, Texas"
1524,"Spatial Technologies, Oracle Corporation, Nashua, New Hampshire"
1525,Stanford
1526,"Stanford Univ., Stanford, CA"
1527,Stanford University
1528,Stanford University InfoLab
1529,"Stanford University, Computer Science Department, Stanford, CA"
1530,"Stanford University, Palo Alto"
1531,"Stanford University, Palo Alto, CA"
1532,"Stanford University, Palo Alto, USA"
1533,"Stanford University, Stanford"
1534,"Stanford University, Stanford, CA"
1535,"Stanford University, Stanford, CA 94305, USA; e-mail: rada&commat;cs.stanford.edu"
1536,"Stanford University, Stanford, CA, USA"
1537,"Stanford University, Stanford, California"
1538,"Stanford University, Stanford, California, USA"
1539,"Stanford University, Stanford, USA"
1540,"Stanford University, USA"
1541,"Stata Labs, Inc."
1542,"Stata Labs, Inc., UC Santa Cruz"
1543,State University of New York at Buffalo
1544,State University of New York at Stony Brook
1545,"State University of New York, at Buffalo"
1546,"Statistics Group, Rovira i Virgili University of Tarragona, Catalonia"
1547,Steven Institute of Technology
1548,Stevens Institute of Technology
1549,"Stevens Institute of Technology, Castle Point on Hudson, Hoboken, NJ 07030, USA; e-mail: scho@puma.mt.att.com"
1550,Stony Brook University
1551,"Stony Brook University, Stony Brook, NY"
1552,Sun Yat-Sen University
1553,SUNY at Binghamton
1554,"SUNY at Binghamton, Binghamton, NY"
1555,SUNY Buffalo
1556,"SUNY Buffalo, Buffalo, NY"
1557,"SUNY Buffalo, Buffalo, NY, USA"
1558,Surromed Inc
1559,"Surromed, Palo Alto, CA, USA"
1560,"Swiss Federal Institute of Technology (ETH) Zurich, Institute of Information Systems, ETH Zentrum, 8092 Zurich, Switzerland; E-mail: tuerker@inf.ethz.ch"
1561,"Swiss Federal Institute of Technology (ETH), Z��rich, Switzerland"
1562,"Swiss Federal Institute of Technology (ETHZ), Z��rich, Switzerland"
1563,"Swiss Federal Institute of Technology,  Z��rich, Switzerland"
1564,"Swiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
1565,"Swiss Federal Institute of Technology, ETH Zentrum, Zurich, SwitzerlandSwiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
1566,Sybase France
1567,"Sybase, Inc., Paris, France"
1568,"Syracuse University, Syracuse, NY"
1569,"Syracuse University, Syracuse, NY, USA"
1570,T. J. Watson Resch. Ctr.
1571,"T. J. Watson Research Center, IBM"
1572,Tavant
1573,Tavant Technologies
1574,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India"
1575,"TCS Lab for Internet Research, Dept of Comp Science and Engg, Indian Institute of Technology Bombay, Mumbai, India"
1576,Technical University of Crete
1577,"Technical University of Crete, Chania, Greece"
1578,"Technical University of Crete, Crete, Greece"
1579,"Technical University of Dortmund, Dortmund, Germany"
1580,"Technical University of Munich, Munich, Germany"
1581,Technical University of Wien
1582,Technion
1583,"Technion - IIT, Haifa, Israel"
1584,"Technion - Israel Institute of Technology, Israel"
1585,"Technion---Israel Institute of Technology, Haifa, Israel"
1586,"Technion---Israel Institute of Technology, Technion City, Haifa, Israel"
1587,"Technion, Haifa, Israel"
1588,"Technische Universit?t Dresden, Dresden, Germany"
1589,"Technische Universit?t Dresden, Dresden, Germany 01062"
1590,"Technische Universit?t M��nchen, Garching, Germany"
1591,"Technische Universit?t M��nchen, Germany"
1592,"Technische Universit?t M��nchen, Institut f��r Informatik, 81667 M��nchen, Germany; E-mail: kossmann@in.tum.de"
1593,"Technische Universit?t M��nchen, Munich, Germany"
1594,"Technische Universit?t Wien, Vienna, Austria"
1595,"Technische Universit?t Wien, Wien, Austria"
1596,Tel Aviv University
1597,"Tel Aviv University, Israel"
1598,"Tel Aviv University, Tel Aviv, Israel"
1599,Tel-Aviv University
1600,"Tel-Aviv University, Tel-Aviv, Israel"
1601,Telcordia Technologies
1602,"Telcordia Technologies, Morristown, NJ"
1603,"Telcordia, Morristown, NJ, USA"
1604,Telecom ParisTech
1605,Teradata
1606,"Teradata Corporation, Elsegundo, CA, USA"
1607,"Teradata Division, NCR Corporation, Los Angeles, USA 90245"
1608,"Teradata, El Segundo, CA"
1609,"Teradata, Elsegundo, CA, USA"
1610,"Teradata, NCR, San Diego, CA"
1611,"Teradata, San Diego, CA"
1612,"Teradata, San Diego, CA, USA"
1613,Texas State University
1614,"Texas State University-San Marcos, San Marcos, TX, USA"
1615,"The Boeing Company, Seattle, WA"
1616,The Chinese University of Hong Kong
1617,"The Chinese University of Hong Kong, China"
1618,"The Chinese University of Hong Kong, Hong Kong"
1619,"The Chinese University of Hong Kong, Hong Kong, China"
1620,"The Chinese University of Hong Kong, New Territories, Hong Kong"
1621,"The Chinese University of Hong Kong, Shatin, Hong Kong"
1622,"The Chinese University of Hong Kong, Shatin, Hong Kong, China"
1623,"The College of William and Mary, USA"
1624,"The College of William and Mary, Williamsburg, VA"
1625,The Hebrew University
1626,"The Hebrew University of Jerusalem, Edmond J. Safra Campus Jerusalem, Israel"
1627,"The Hebrew University of Jerusalem, Jerusalem, Israel"
1628,"The Hebrew University, Jerusalem, Israel"
1629,The Hong Kong Polytechnic University
1630,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong"
1631,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
1632,The Hong Kong University of Science and Technology
1633,"The Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong"
1634,"The Hong Kong University of Science and Technology, Clearwater Bay, Hong Kong"
1635,"The Hong Kong University of Science and Technology, Hong Kong"
1636,"The Hong Kong University of Science and Technology, Hong Kong, China"
1637,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong"
1638,"The Hong Kong University of Science and Technology, Kowloon, Hong Kong"
1639,The Johns Hopkins University
1640,The MITRE Corporation
1641,"The MITRE Corporation, McLean, VA"
1642,"The MITRE Corporation, McLean, VA, USA"
1643,"The MITRE Corporation, McLean, Virginia"
1644,"The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research and Institute for Advanced Computer Studies, University of Maryland at College Park"
1645,"The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research, and Institute for Advanced Computer Studies, University of Maryland at College Park"
1646,"The MITRE Corporation, USA"
1647,The Ohio State University
1648,"The Ohio State University, Columbus, OH"
1649,"The Ohio State University, Columbus, OH, USA"
1650,"The Ohio State University, Columbus, USA"
1651,"The Penn State University, USA"
1652,"The Pennsylvania State University, University Park, PA, USA"
1653,"The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University of Jerusalem, Jerusalem, Israel 91094"
1654,"The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University, Jerusalem"
1655,"The TimesTen Team, Mountain View, CA, USA"
1656,The University of British Columbia
1657,"The University of British Columbia, Vancouver, BC, Canada"
1658,The University of Hong Kong
1659,"The University of Hong Kong, Hong Kong"
1660,"The University of Hong Kong, Hong Kong, Hong Kong"
1661,"The University of Maryland at College Park, College Park, MD"
1662,"The University of Maryland at College Park/The MITRE Corporation, McLean, VA"
1663,"The University of Melbourne, Melbourne, Australia"
1664,"The University of Melbourne, Victoria, Australia"
1665,"The University of Michigan---Dearborn, Dearborn, MI"
1666,The University of New South Wales
1667,"The University of New South Wales, Australia"
1668,"The University of New South Wales, Sydney, Australia"
1669,"The University of New South Wales, Sydney, NSW, Australia"
1670,The University of Queensland
1671,"The University of Queensland, Australia"
1672,"The University of Queensland, Brisbane, Australia"
1673,"The University of Queensland, National ICT Australia (NICTA), Brisbane"
1674,The University of Texas at Arlington
1675,"The University of Texas at Arlington, Arlington, TX"
1676,"The University of Texas at Arlington, CSE, 416 Yates Street, P.O.Box 19015, Arlington, TX"
1677,"The University of Texas at Dallas, Richardson, TX"
1678,The University of Tokyo
1679,"Thomas J. Watson Center, IBM Research, Hawthorne, USA 10532"
1680,"Thomas J. Watson Research Center, IBM Research, Hawthorne, NY"
1681,"TimesTen Performance Software, Mountain View, CA"
1682,"TransAction Software GmbH Gustav-Heinemann-Ring, M��nchen, Germany"
1683,TransAction Software GmbH Munich
1684,"Tsinghua University, Beijing, China"
1685,"Tsinghua University, Beijing, P.R. China"
1686,"Tsinghua University, Beijing, PR China"
1687,TU Dresden
1688,"TU Eindhoven, Eindhoven, The Netherlands"
1689,"TU Ilmenau, Germany"
1690,TU M��nchen
1691,"TU M��nchen, Garching, Germany"
1692,"TU M��nchen, Munich, Germany"
1693,"TU M��nchen, XQRL, Inc."
1694,TUM
1695,U of Pennsylvania
1696,U. C. Berkeley
1697,"U. C. Berkeley, Berkeley, CA"
1698,U. C. Santa Cruz
1699,U. di Roma ""La Sapienza""
1700,U. of British Columbia
1701,U. of Illinois
1702,U. of Michigan
1703,U. of Texas at Arlington
1704,"U. of Torino, Torino, Italy"
1705,U.C. Berkeley
1706,U.C. Berkeley Department of Electrical Engineering and Computer Science
1707,"U.C. Berkeley, EECS Dept., Berkeley, CA"
1708,"U.C. Berkeley, Intel Research, Berkeley"
1709,"U.C. San Diego, La Jolla, CA"
1710,"U.Paris XI, LRI, 91405 Orsay, France"
1711,UC Berkeley
1712,"UC Berkeley, Berkeley, CA"
1713,"UC Berkeley, Berkeley, CA, USA"
1714,"UC Berkeley, Berkeley, USA"
1715,"UC Berkeley, CS Division"
1716,"UC Berkeley, EECS Dept. Berkeley, CA"
1717,UC Davis
1718,UC Riverside
1719,UC San Diego
1720,"UC San Diego, CA"
1721,"UC San Diego, La Jolla, CA"
1722,UC Santa Cruz
1723,"UC Santa Cruz, Santa Cruz, CA"
1724,"UC Santa Cruz, Santa Cruz, USA"
1725,"UC, Berkeley"
1726,"UC, San Diego"
1727,UCLA
1728,"UCLA Anderson School, Los Angeles, CA"
1729,UCLA Computer Science
1730,"UCLA Computer Science Department, Los Angeles, CA"
1731,"UCLA Computer Science Department, Los Angeles, California, CA"
1732,"UCLA, Los Angeles, CA"
1733,"UCLA, Los Angeles, CA, USA"
1734,UCSD
1735,"UCSD, San Diego, CA, USA"
1736,UIUC
1737,"UIUC, Urbana, IL"
1738,UM Ann Arbor
1739,UMass Amherst
1740,"UMass Boston, Boston, MA"
1741,"UMass/Boston, Dept. of CS, UMass/Boston, Boston, MA"
1742,UNC Chapel Hill
1743,"Univ British Columbia, 2366 Main Mall, UBC, Vancouver, BC"
1744,"Univ. California, Berkeley"
1745,"Univ. degli Studi di Torino, Torino, Italy"
1746,"Univ. di Milano, Milan, Italy"
1747,"Univ. di Torino, Torino, Italy"
1748,Univ. of British Columbia
1749,"Univ. of British Columbia, Vancouver, B.C., Canada"
1750,"Univ. of Buffalo, Buffalo, NY"
1751,"Univ. of California Riverside, Riverside, CA"
1752,Univ. of California Santa Cruz
1753,"Univ. of California, Berkeley EECS"
1754,"Univ. of California, Berkeley, IBM Almaden Research Center, San Jose, CA"
1755,"Univ. of California, Riverside"
1756,"Univ. of California, San Diego La Jolla, CA"
1757,"Univ. of Illinois at Chicago, Chicago, IL"
1758,"Univ. of Illinois, Urbana-Champaign"
1759,"Univ. of Louisiana at Lafayette, Lafayette, LA"
1760,Univ. of Maryland
1761,"Univ. of Maryland, College Park"
1762,"Univ. of Massachusetts, Amherst"
1763,Univ. of Melbourne
1764,Univ. of Michigan
1765,"Univ. of Munich, Munich, Germany"
1766,"Univ. of Passau, Passau, Germany"
1767,Univ. of Pennsylvania
1768,"Univ. of Rome, """"La Sapienza"""""
1769,Univ. of Texas at Arlington
1770,"Univ. of Texas, Arlington"
1771,"Univ. of Tokyo, Tokyo, Japan"
1772,Univ. of Toronto
1773,"Univ. of Washington, Seattle"
1774,"Univ. of Washington, Seattle, WA"
1775,Univ. of Washington; E-mail: alon@cs.washington.edu
1776,"Univ. of Waterloo, Waterloo, Ont. Canada"
1777,Univ. of Wisconsin-Madison
1778,"Univ. of Wisconsin-Madison, Madison, WI"
1779,"Univ. of Wisconsin, Madison"
1780,Univ. Paris Dauphine
1781,Univ. Paris XI
1782,"Univ. Paris-Sud, France"
1783,Univ. Politecnica de Madrid
1784,Univ. Santa Clara
1785,"Univ. Versailles-Saint-Quentin, France"
1786,Univ. Wisconsin Madison
1787,"Univ. Wisconsin, Madison"
1788,"Univerisity of California, Santa Barbara, CA"
1789,"Univeristy of New South Wales, Australia"
1790,"Universidad de Buenos Aires, Departamento de Computaci��n"
1791,"Universidad de Chile, Chile"
1792,"Universidad de Chile, Chile, C. P"
1793,"Universidad Polit��cnica de Madrid (UPM), Madrid, Spain"
1794,"Universidad Polit��cnica de Madrid, Spain"
1795,"Universidade Federal do Rio de Janeiro, Rio de Janeiro-RJ, Brazil"
1796,"Universidade Federal do Rio Grande do Sul, Brazil"
1797,"Universit�� """"La Sapienza"""", Roma, Italy"
1798,"Universit�� della Basilicata -- Potenza, Italy"
1799,"Universit�� della Basilicata, c.da Macchia Romana, 85100 Potenza, Italy"
1800,"Universit�� della Basilicata, Potenza, Italy"
1801,"Universit�� della Calabria, Rende, Italy"
1802,"Universit�� di Milano, Crema - Italy"
1803,"Universita di Pisa, Pisa, Italy"
1804,Universit�� di Roma ""La Sapienza""
1805,"Universita di Roma """"La Sapienza"""", Roma, Italy"
1806,"Universit�� di Roma ��La Sapienza��, Dipartimento di Informatica e Sistemistica, Via Salaria 113, 00198 Roma, Italy; E-mail: mecella@dis.uniromA1.it"
1807,Universita di Roma Tre
1808,"Universit�� di Torino, Torino, Italy"
1809,Universit�� Roma Tre
1810,"Universit�� Roma Tre -- Roma, Italy"
1811,"Universit�� Roma Tre, Roma, Italy"
1812,"Universit�� Roma Tre, Rome, Italy"
1813,"Universit�� Roma Tre, Via della Vasca Navale, 79 00149 Roma, Italy"
1814,"Universit���� della Basilicata, Potenza, Italy"
1815,"Universit?t des Saarlandes, Saarbr��cken, Germany"
1816,"Universit?t Karlsruhe (TH), Germany"
1817,"Universit?t Leipzig, Institut f��r Informatik, 04109 Leipzig, Germany; (e-mail: rahm@informatik.uni-leipzig.de)"
1818,"Universit?t Magdeburg, Germany"
1819,"Universit?t Mannheim, Mannheim, Germany"
1820,"Universit?t Mannheim; e-mail: [mildenbe|rschiele]@uni-mannheim.de, [helmer|moerkotte]@informatik.uni-mannheim.de"
1821,"Universit?t M��nster, Institut f��r Wirtschaftsinformatik, Leonardo-Campus 3, 48149 M��nster, Germany; e-mail: {lechten,vossen}@helios.uni-muenster.de"
1822,"Universit?t Passau, Fakult?t f��r Mathematik und Informatik, Passau, Germany"
1823,"Universit?t Passau, Lehrstuhl f��r Informatik, 94030 Passau, Germany; E-mail: {claussen,kemper,kossmann,wiesner}@db.fmi.uni-passau.de"
1824,"Universit?t Passau, Lehrstuhl f��r Informatik, 94030 Passau, Germany; E-mail: <lastname>@db.fmi.uni-passau.de"
1825,"Universit?t Passau, Passau, Germany"
1826,"Universitat Polit��cnica de Catalunya, Barcelona, Caalonia, Spain"
1827,"Universitat Polit��cnica de Catalunya, Barcelona, Catalonia, Spain"
1828,"Universit?t T��bingen, T��bingen, Germany"
1829,"Universit�� de Mons-Hainaut, Mons, Belgium"
1830,Universit�� de Nantes
1831,"Universit�� de Paris-Sud, LRI, CNRS-UMR 8623, Bat. 490, 91405 Orsay, France; e-mail: spyratos@lri.fr"
1832,"Universit�� Paris 9 (Dauphine), Pl. du Mal de Lattre, Paris 75016, France"
1833,"Universit�� Paris Dauphine, Paris, France"
1834,"Universit�� Paris-Sud, France"
1835,"University at Albany, State University of New York, Albany, NY"
1836,"University at Albany, SUNY, Albany, NY"
1837,"University at Buffalo, Buffalo, New York"
1838,"University at Buffalo, Buffalo, NY"
1839,"University at Buffalo, State University of New York, Buffalo, NY"
1840,University Freiburg
1841,University Marburg
1842,"University of Aberdeen, United Kingdom"
1843,University of Alberta
1844,"University of Alberta, Department of Computing Science, Edmonton, Alberta, Canada"
1845,"University of Alberta, Edmonton, Alberta, Canada"
1846,University of Antwerp
1847,"University of Antwerp, Antwerp, Belgium"
1848,"University of Antwerp, Wilrijk, Belgium"
1849,University of Arizona
1850,University of Arizona at Tucson
1851,"University of Arizona, AZ"
1852,"University of Arizona, Department of Computer Science, Tucson, AZ"
1853,"University of Arizona, Tucson, AZ"
1854,"University of Arizona, Tucson, AZ, USA"
1855,"University of Athens, Athens, Greece"
1856,"University of Athens, Athens, Greece 15771"
1857,"University of Athens, Athens, Greece 15784"
1858,"University of Athens, Hellas"
1859,University of Augsburg
1860,University of Basilicata
1861,University of Bologna
1862,University of British Columbia
1863,"University of British Columbia, 201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada; e-mail: laks@cs.ubc.ca"
1864,"University of British Columbia, Canada"
1865,"University of British Columbia, Vancouver, B. C., Canada"
1866,"University of British Columbia, Vancouver, B.C., Canada"
1867,"University of British Columbia, Vancouver, BC, Canada; e-mail: laks@cs.ubc.ca"
1868,"University of British Columbia, Vancouver, CA"
1869,"University of British Columbia, Vancouver, Canda"
1870,University of British Columbia; E-mail: rng@cs.ubc.ca
1871,University of Buenos Aires
1872,University of Calgary
1873,"University of Calgary, Calgary, AB, Canada"
1874,University of California
1875,"University of California - Riverside, Computer Science & Engineering Department, Riverside, CA"
1876,University of California at Berkeley
1877,"University of California at Berkeley, Berkeley, CA"
1878,"University of California at Berkeley, Berkeley, CA, USA"
1879,University of California at Davis
1880,"University of California at Davis, Davis, CA, USA"
1881,University of California at Irvine
1882,University of California at Los Angeles
1883,University of California at Riverside
1884,"University of California at San Diego, La Jolla, CA"
1885,University of California at Santa Barbara
1886,"University of California at Santa Barbara, Computer Science Department, Santa Barbara"
1887,"University of California at Santa Barbara, Santa Barbara, CA"
1888,"University of California at Santa Cruz, Santa Cruz, CA"
1889,University of California Irvine
1890,"University of California Irvine, Irvine, CA, USA"
1891,"University of California Los Angeles, Los Angeles"
1892,"University of California Los Angeles, Los Angeles, CA"
1893,University of California Riverside
1894,University of California San Diego
1895,"University of California San Diego, La Jolla, CA, USA"
1896,"University of California San Diego, San Diego, CA"
1897,"University of California Santa Barbara, Santa Barbara, CA"
1898,"University of California Santa Barbara, Santa Barbara, CA, USA"
1899,University of California Santa Cruz
1900,"University of California Santa Cruz, Santa Cruz, CA, USA"
1901,"University of California, Berkeley"
1902,"University of California, Berkeley CA"
1903,"University of California, Berkeley, Berkeley, CA"
1904,"University of California, Berkeley, Berkeley, CA, USA"
1905,"University of California, Berkeley, Berkeley, California"
1906,"University of California, Berkeley, CA"
1907,"University of California, Berkeley, California"
1908,"University of California, Berkeley, Computer Science Division, Berkeley, CA 94720-1776, USA; E-mail: {rshankar,bhaskar,jmh}@cs.berkeley.edu"
1909,"University of California, Davis"
1910,"University of California, Davis, Department of Computer Science, One Shields Avenue, Davis, CA 95616, USA; E-mail: gertz@cs.ucdavis.edu"
1911,"University of California, Irvine"
1912,"University of California, Irvine, CA"
1913,"University of California, Irvine, Irvine, CA"
1914,"University of California, Irvine, Irvine, CA, USA"
1915,"University of California, Irvine, Irvine, California, USA"
1916,"University of California, Irvine, USA"
1917,"University of California, Los Angeles, CA"
1918,"University of California, Los Angeles, California"
1919,"University of California, Riverside"
1920,"University of California, Riverside, CA"
1921,"University of California, Riverside, Riverside, CA"
1922,"University of California, Riverside, USA"
1923,"University of California, San Diego"
1924,"University of California, San Diego La Jolla, CA"
1925,"University of California, San Diego, CA"
1926,"University of California, San Diego, La Jolla, CA"
1927,"University of California, Santa Barbara"
1928,"University of California, Santa Barbara, CA"
1929,"University of California, Santa Barbara, Santa Barbara, CA"
1930,"University of California, Santa Barbara, Santa Barbara, CA, USA"
1931,"University of California, Santa Barbara, USA"
1932,"University of California, Santa Cruz"
1933,"University of California, Santa Cruz, CA"
1934,"University of California, Santa Cruz, Santa Cruz, CA"
1935,"University of California, Santa Cruz, Santa Cruz, CA, USA"
1936,"University of California, Santa Cruz, Santa Cruz, California"
1937,"University of California, USA"
1938,"University of California: Irvine, Irvine, CA"
1939,"University of California: Santa Barbara, Santa Barbara, CA"
1940,"University of Cambridge, Cambridge, UK"
1941,"University of Camerino, Italy"
1942,University of Central Florida
1943,"University of Central Florida, Orlando, FL"
1944,"University of Central Oklahoma, Edmond, OK"
1945,University of Crete
1946,"University of Dortmund, Dortmund, Germany"
1947,University of Edinburgh
1948,"University of Edinburgh & Bell Laboratories, Edinburgh, Scotland UK"
1949,"University of Edinburgh & Bell Laboratories, Edinburgh, United Kingdom"
1950,"University of Edinburgh, Edinburgh, Scotland"
1951,"University of Edinburgh, Edinburgh, Scotland UK"
1952,"University of Edinburgh, Edinburgh, UK"
1953,"University of Edinburgh, Edinburgh, United Kngdm"
1954,"University of Edinburgh, Scotland"
1955,"University of Edinburgh, Scotland, UK"
1956,University of Florida
1957,"University of Florida, Gainesville"
1958,"University of Florida, Gainesville, FL"
1959,"University of Florida, Gainesville, FL, USA"
1960,"University of Florida, Gainesville, Gainesville, FL"
1961,"University of Florida, Gainesville, USA"
1962,University of Freiburg
1963,"University of Freiburg, Georges-K?hler-Allee, Freiburg, Germany"
1964,"University of Genoa, Genoa, Italy"
1965,"University of Genova, Italy"
1966,University of Glasgow
1967,University of Halle
1968,"University of Halle, Germany"
1969,University of Hannover
1970,"University of Heidelberg, Germany"
1971,"University of Heidelberg, Heidelberg, Germany"
1972,"University of Heidelberg, Institut f��r Informatik, Germany"
1973,University of Helsinki
1974,"University of Helsinki, Finland"
1975,University of Hong Kong
1976,"University of Hong Kong, Hong Kong"
1977,"University of Hong Kong, Hong Kong, Hong Kong"
1978,"University of Hong Kong, Pokfulam Road, Hong Kong"
1979,"University of Houston, Houston, TX"
1980,"University of Houston, Houston, TX, USA"
1981,"University of Ilinois at Urbana Champaign, Urbana, IL, USA"
1982,University of Illinois
1983,University of Illinois at Chicago
1984,"University of Illinois at Chicago, Chicago, IL"
1985,"University of Illinois at Chicago, Chicago, IL, USA"
1986,"University of Illinois at Urbana Champaign, Champaign, USA"
1987,"University of Illinois at Urbana Champaign, Urbana, IL, USA"
1988,University of Illinois at Urbana-Champaign
1989,"University of Illinois at Urbana-Champaign, IL"
1990,"University of Illinois at Urbana-Champaign, Urbana, IL"
1991,"University of Illinois at Urbana-Champaign, Urbana, IL, USA"
1992,"University of Illinois at Urbana-Champaign, Urbana, USA"
1993,University of Illinois Urbana
1994,"University of Illinois, 1304 W. Springfield Ave., Urbana, IL 61801, USA; e-mail: kaushikc@cs.uiuc.edu"
1995,"University of Illinois, Chicago"
1996,"University of Illinois, Urbana Champaign"
1997,"University of Illinois, Urbana-Champaign"
1998,"University of Illinois, Urbana-Champaign, IL"
1999,"University of Illinois, Urbana-Champaign, Urbana, IL, USA"
2000,"University of Illinois, USA"
2001,"University of Insubria, Italy"
2002,"University of Ioannina, Greece"
2003,"University of Ioannina, Ioannina, Greece"
2004,University of Kaiserslautern
2005,"University of Kaiserslautern, Kaiserslautern, Germany"
2006,"University of Kaiserslautern, Kaiserslautern, Germany 67653"
2007,"University of Konstanz, D-78457 Konstanz, Germany"
2008,"University of Konstanz, Department of Computer and Information Science, Konstanz, Germany"
2009,"University of Konstanz, Germany"
2010,"University of Konstanz, Konstanz, Germany"
2011,University of Leipzig
2012,"University of Leipzig, Germany"
2013,"University of Leipzig, Leipzig, Germany"
2014,"University of London, London, United Kingdom"
2015,"University of London, U.K."
2016,"University of Louisiana at Lafayette, USA"
2017,"University of Manchester, Manchester, United Kingdom"
2018,"University of Mannheim, Germany"
2019,"University of Mannheim, Mannheim, Germany"
2020,University of Marburg
2021,"University of Marburg, Germany"
2022,"University of Marburg, Marburg, Germany"
2023,University of Maryland
2024,University of Maryland at College Park
2025,University of Maryland Baltimore County
2026,"University of Maryland, Baltimore County, Baltimore, MD"
2027,"University of Maryland, College Park"
2028,"University of Maryland, College Park, College Park, Maryland"
2029,"University of Maryland, College Park, Maryland"
2030,"University of Maryland, College Park, MD"
2031,"University of Maryland, College Park, MD 20"
2032,"University of Maryland, College Park, MD 20742, USA; E-mail: {louiqa,vladimir,taozhan}@umiacs.umd.edu"
