id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
4317,Can't We Be Friends,The Jazz Bar Lounge Volume 5,Ella Fitzgerald & Louis Armstrong,225.17506,0.743828765578,0.457287540988,1988
4318,Can't We Be Friends,What A Wonderful Duet,Ella Fitzgerald & Louis Armstrong,225.14893,0.636573735286,0.457287540988,1988
4319,Can't We Be Friends,Ella Fitzgerald & Friends,Ella Fitzgerald & Louis Armstrong,229.66812,0.636573735286,0.457287540988,1988
4320,Änglamark,Svenska sommarklassiker 2005,Sven-Bertil Taube,197.0673,0.404782976357,0.365349402028,0
4321,Änglamark,Om Sommaren,Sven-Bertil Taube,118.85669,0.404782976357,0.365349402028,0
4322,Änglamark,Svenska sommarhits,Sven-Bertil Taube,198.37342,0.404782976357,0.365349402028,0
4323,Moonlight serenade,Jazz Club - The Cream Of Jazz's Artists,Glenn Miller,204.79955,0.685049766503,0.462811948543,1969
4324,Moonlight Serenade,The Glen Miller Collection,Glenn Miller,202.9971,0.685049766503,0.462811948543,1969
4325,Moonlight Serenade,100% Jazz,Glenn Miller,193.4624,0.685049766503,0.462811948543,1969
4326,Wind It Up,The Sweet Escape,Gwen Stefani,189.64853,0.837872047083,0.532803541797,2006
4327,Wind It Up,Wind It Up,Gwen Stefani,191.11138,0.837872047083,0.532803541797,2006
4328,Wind It Up,The Sweet Escape,Gwen Stefani,214.15138,0.837872047083,0.532803541797,2006
4329,Wind It Up,The Sweet Escape,Gwen Stefani,204.56444,0.837872047083,0.532803541797,2006
4330,Whiskey River,Always On My Mind,Willie Nelson,207.3073,0.773806910964,0.629128001261,1973
4331,Whiskey River,Always On My Mind (Live),Willie Nelson,208.09098,0.773806910964,0.629128001261,1973
4332,Whiskey River,Willie Nelson & Friends_ Stars & Guitars,Willie Nelson / Sheryl Crow,159.52934,0.735263228929,0.629128001261,1973
4333,The Cuckoo's Hornpipe,Flute And Pipe Music Around The World,Seamus Ennis,87.03955,0.468449345331,0.307195017828,1958
4334,The Cuckoo's Hornpipe,Two Centuries Of Celtic Music,Saemus Ennis,89.99138,0.468449345331,0.307195017828,1958
4335,The Cuckoo's Hornpipe,Irish Pipe & Tinwhistle Songs,Seamus Ennis,91.6371,0.501215442235,0.307195017828,1958
4336,Drop The Pressure,Dance Vault Mixes - Doctor Pressure & Drop The Pressure,Mylo,275.27791,0.729795371651,0.446041022545,2004
4337,Drop The Pressure,Destroy Rock & Roll,Mylo,285.80526,0.729795371651,0.446041022545,2004
4338,Drop The Pressure,Dance Vault Mixes - Doctor Pressure & Drop The Pressure,Mylo,194.08934,0.729576008838,0.446041022545,2004
4339,Drop The Pressure,Dance Vault Mixes - Doctor Pressure & Drop The Pressure,Mylo,278.62159,0.729795371651,0.446041022545,2004
4340,Drop The Pressure,Doctor Pressure,Mylo,422.50404,0.729795371651,0.446041022545,2004
4341,Drop The Pressure,Dance Vault Mixes - Doctor Pressure & Drop The Pressure,Mylo,313.15546,0.729795371651,0.446041022545,2004
4342,There Goes My Heart,What A Crying Shame,The Mavericks,197.3024,0.586237703891,0.364600109352,1994
4343,There Goes My Heart,Gold,The Mavericks,194.19383,0.586237703891,0.364600109352,1994
4344,There Goes My Heart,The Collection,The Mavericks,195.57832,0.586237703891,0.364600109352,1994
4345,Keep It Real,Keep It Real,Ram Squad,263.8624,0.380724848148,0.322733177777,0
4346,Keep It Real,Keep It Real,Ram Squad,278.02077,0.380724848148,0.322733177777,0
4347,Keep It Real,Original Hip Hop Throwbacks Vol. 1,Ram Squad,150.9873,0.380724848148,0.322733177777,0
4348,Sleeping Gas,The Greatest Hit,The Teardrop Explodes,226.5073,0.523509612339,0.0,1980
4349,Sleeping Gas,Kilimanjaro,The Teardrop Explodes,569.44281,0.523509612339,0.0,1980
4350,Sleeping Gas,Awaydays - Original Soundtrack,The Teardrop Explodes,278.7522,0.523509612339,0.0,1980
4351,Sleeping Gas,Kilimanjaro,The Teardrop Explodes,226.79465,0.523509612339,0.0,1980
4352,Meninas Do Brasil,The Essential Moraes Moreira,Moraes Moreira,242.23302,0.461741493305,0.334252474043,1995
4353,Meninas Do Brasil,Retratos,Moraes Moreira,241.6322,0.461741493305,0.334252474043,1995
4354,Meninas Do Brasil,Bis,Moraes Moreira,242.38975,0.461741493305,0.334252474043,1995
4355,Meninas Do Brasil,A Arte De Moraes Moreira,Moraes Moreira,272.66567,0.461741493305,0.334252474043,1995
4356,Sweet Caroline,Live In America,Neil Diamond,247.53587,0.773848930688,0.556020401678,1968
4357,Sweet Caroline,Hot August Nights II,Neil Diamond,229.01506,0.817635146361,0.564005985821,1968
4358,Sweet Caroline,Hot August Night,Neil Diamond,244.84526,0.817635146361,0.564005985821,1968
4359,Sweet Caroline,THE GREATEST HITS 1966 - 1992,Neil Diamond,246.20363,0.817635146361,0.564005985821,1968
4360,Interlude,2,Paraphobia,472.842,0.0472018308297,0.0,0
4361,Interlude,2,Paraphobia,236.61669,0.0472018308297,0.0,0
4362,Interlude,2,Paraphobia,352.91383,0.0472018308297,0.0,0
4363,AY,Exitos De,Rikarena,229.0673,0.466719667004,0.368575315589,0
4364,Ay!!,Sacúdelo Que Tiene Arena,Rikarena,231.54893,0.466719667004,0.368575315589,1994
4365,Ay,Merengue Thru House,Rikarena,341.15873,0.466719667004,0.368575315589,0
4366,Every Other Way,Every Other Way,BT feat. JES,395.83302,0.786427083379,0.512226738318,2010
4367,Every Other Way,Every Other Way,BT feat. JES,493.19138,0.786427083379,0.512226738318,2010
4368,Every Other Way,Every Other Way,BT feat. JES,550.97424,0.786427083379,0.512226738318,2010
4369,Every Other Way,These Hopeful Machines,BT,667.0624,0.786427083379,0.512226738318,2010
4370,Vertigo,Vertigo,Loki,224.57424,0.526936337463,0.326701143716,0
4371,Vertigo,Vertigo,Loki,496.06485,0.526936337463,0.326701143716,0
4372,Vertigo,Vertigo,Loki,646.26893,0.526936337463,0.326701143716,0
4373,The Greeting,The Greeting,McCoy Tyner,535.43138,0.653019141774,0.452050828732,1978
4374,The Greeting,Counterpoints:  Live In Tokyo,McCoy Tyner,690.80771,0.653019141774,0.429925636581,1978
4375,The Greeting,Things Ain't What They Used To Be,McCoy Tyner,147.85261,0.653019141774,0.429925636581,1978
4376,Acids,Acids,The Forced Oscillations,370.36363,0.442922642161,0.255678434824,2008
4377,Acids,Acids,The Forced Oscillations,238.41914,0.636083004774,0.255678434824,2008
4378,Acids,Acids,The Forced Oscillations,317.59628,0.442922642161,0.255678434824,2008
4379,Acids,Acids,The Forced Oscillations,271.49016,0.442922642161,0.255678434824,2008
4380,Acids,Acids,The Forced Oscillations,326.66077,0.442922642161,0.255678434824,2008
4381,Acids,Acids,The Forced Oscillations,239.67302,0.442922642161,0.255678434824,2008
4382,LISA,LISA,Franco,204.25098,0.600486542701,0.453270236306,0
4383,LISA,Stars for Kids Vol. 1,Franco,203.91138,0.600486542701,0.453270236306,0
4384,LISA,Ballermann Après Ski Warm up,Franco,282.40934,0.600486542701,0.453270236306,0
4385,I Love King Selassie,Total Reggae: Classic Roots,Black Uhuru,269.13914,0.706817022285,0.462733261249,1977
4386,I Love King Selassie,Liberation: The Island Anthology,Black Uhuru,262.21669,0.706817022285,0.462733261249,1977
4387,I Love King Selassie,Black Sounds Of Freedom,Black Uhuru,281.15546,0.706817022285,0.462733261249,1977
4388,I Love King Selassie,Greatest hits Live with Sly & Robbie,Black Uhuru,399.93424,0.706817022285,0.462733261249,1977
4389,I Love King Selassie,Live 84,Black Uhuru,305.65832,0.706817022285,0.462733261249,1977
4390,I Love King Selassie,King At The Controls,Black Uhuru,270.62812,0.706817022285,0.462733261249,1977
4391,I Love King Selassie,R.O.R.X. - The Tenth Annual Reggae On The Rocks,Black Uhuru,159.16363,0.706817022285,0.462733261249,1977
4392,Moving In The Right Direction,Best Of,Count Basic,222.92853,0.620415077032,0.406215791684,1996
4393,Moving In The Right Direction,Moving In The Right Direction (97 Version),Count Basic,229.14567,0.620415077032,0.406215791684,1996
4394,Moving In The Right Direction,The Remix Hit Collection Vol. 1,Count Basic,356.62322,0.705523227394,0.537014306986,0
4395,Moving In The Right Direction,Moving In The Right Direction (97 Version),Count Basic,352.44363,0.620415077032,0.406215791684,1996
4396,Still In Love With You,Night Life,Thin Lizzy,343.69261,0.776497819609,0.495434192832,1974
4397,Still In Love With You,UK Tour '75,Thin Lizzy,562.59873,0.804182248592,0.497463055085,1974
4398,Still In Love With You,Life,Thin Lizzy,537.86077,0.804182248592,0.497463055085,1974
4399,Still In Love With You,Live And Dangerous,Thin Lizzy,461.24363,0.804182248592,0.506522947193,1974
4400,Still In Love With You,Greatest Hits,Thin Lizzy,350.37995,0.804182248592,0.506522947193,1974
4401,Do Nothing,Too Much Too Young,The Specials,220.73424,0.720323941004,0.50506946734,0
4402,Do Nothing,Stereo-Typical,The Specials Featuring Rico With The Ice Rink String Sounds,219.95057,0.720323941004,0.50506946734,0
4403,Do Nothing,The Singles,The Specials,230.84363,0.720323941004,0.50506946734,0
4404,Diggers Song,Diggers Song,Commercial Club Crew,351.73832,0.535807485413,0.391435080935,2006
4405,Diggers Song,Diggers Song,Commercial Club Crew,359.20934,0.535807485413,0.391435080935,2006
4406,Diggers Song,Diggers Song,Commercial Club Crew,348.00281,0.535807485413,0.391435080935,2006
4407,Diggers Song,Diggers Song,Commercial Club Crew,353.2273,0.535807485413,0.391435080935,2006
4408,Diggers Song,Diggers Song,Commercial Club Crew,219.03628,0.535807485413,0.391435080935,2006
4409,Diggers Song,Diggers Song,Commercial Club Crew,218.69669,0.535807485413,0.391435080935,2006
4410,Diggers Song,Diggers Song,Commercial Club Crew,225.07057,0.535807485413,0.391435080935,2006
4411,Diggers Song,Diggers Song,Commercial Club Crew,219.01016,0.535807485413,0.391435080935,2006
4412,Black Voices,Black Voices,Tony Allen,454.50404,0.630159789071,0.388996696355,0
4413,Black Voices,Black Voices,Tony Allen,349.04771,0.630159789071,0.388996696355,0
4414,Black voices,Afro beat,Tony Allen,428.72118,0.630159789071,0.388996696355,0
4415,Black voices,Tony allen live,Tony Allen,443.81995,0.630159789071,0.388996696355,0
4416,A Satisfied Mind,Country Ladies,Jean Shepard,146.02404,0.467299548406,0.294906289533,1979
4417,A Satisfied Mind,Slippin' Away,Jean Shepard,167.8624,0.467299548406,0.294906289533,1979
4418,A Satisfied Mind,Queens Of Country,Jean Shepard,151.11791,0.467299548406,0.294906289533,1979
4419,Root Taster,Root Taster,Joey V,410.67057,0.358961821594,0.214183675534,0
4420,Root Taster,Root Taster,Joey V,450.45506,0.358961821594,0.214183675534,0
4421,Root Taster,Root Taster,Joey V,523.98975,0.358961821594,0.214183675534,0
4422,Stay,Stay (Featuring Rubicon 7),George Acosta Featuring Rubicon 7,389.8771,0.622690015627,0.387145751443,0
4423,Stay,Stay (Featuring Rubicon 7),George Acosta Featuring Rubicon 7,451.70893,0.622690015627,0.387145751443,0
4424,Stay,Stay (Featuring Rubicon 7),George Acosta Featuring Rubicon 7,387.94404,0.622579519328,0.387145751443,0
4425,Stay,Juicy Beach 2010 (Mixed By Robbie Rivera),George Acosta,389.53751,0.622690015627,0.387145751443,0
4426,Flower In The Sun,Janis,Janis Joplin,191.32036,0.829603740082,0.559925868569,1972
4427,Flower In The Sun,Joplin In Concert,Janis Joplin,183.97995,0.829603740082,0.559925868569,1972
4428,Flower In The Sun,Janis,Janis Joplin,191.32036,0.829603740082,0.554283204257,1972
4429,Eternal Life,GRACE,Jeff Buckley,291.99628,0.812487163166,0.667140571413,1993
4430,Eternal Life,Grace (New Version - Mystery White Boy,Jeff Buckley,358.1122,0.812487163166,0.667140571413,1993
4431,Eternal Life,Live At La Olympia,Jeff Buckley,306.12853,0.839434713226,0.63342998297,1993
4432,Eternal Life,Mystery White Boy,Jeff Buckley,358.1122,0.839434713226,0.63342998297,1993
4433,Eternal Life,Grace Around The World,Jeff Buckley,293.90322,0.812487163166,0.667140571413,1993
4434,Eternal Life,Live At Sine-é,Jeff Buckley,350.95465,0.839434713226,0.63342998297,1993
4435,Broken Heart,Broken Heart,SoundLift,383.99955,0.0,0.420394321964,0
4436,Broken Heart,Broken Heart,SoundLift,532.16608,0.0,0.420394321964,0
4437,Broken Heart,Broken Heart,SoundLift,488.07138,0.0,0.420394321964,0
4438,Broken Heart,Absolute Trance Volume 02,SoundLift,532.61016,0.0,0.420394321964,0
4439,Broken Heart,Blue Soho Recordings_ The Remixes Vol. 1,SoundLift,516.51873,0.0,0.420394321964,0
4440,Stoppage Time,Stoppage Time Remixes,Guy Gerber,522.86649,0.643597257252,0.426889908451,2005
4441,Stoppage Time,Stoppage Time,Guy Gerber,499.722,0.643597257252,0.426889908451,2005
4442,Stoppage Time,Stoppage Time (Far East Mixes),Guy Gerber,557.37424,0.643597257252,0.426889908451,2005
4443,Stoppage Time,Stoppage Time,Guy Gerber,461.53098,0.643597257252,0.426889908451,2005
4444,Stoppage Time,Stoppage Time,Guy Gerber,789.002,0.643597257252,0.426889908451,2005
4445,Stoppage Time,Stoppage Time (Far East Mixes),Guy Gerber,578.14159,0.643597257252,0.426889908451,2005
4446,Pursuit Of Happiness,Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,328.4371,0.808767265613,0.796313707812,0
4447,Pursuit Of Happiness,Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,326.922,0.808767265613,0.796313707812,0
4448,Pursuit Of Happiness,Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,373.52444,0.808767265613,0.796313707812,0
4449,Guess You Didn't Love Me,Untitled,Terri Walker / Mos Def,253.64853,0.511014822205,0.413415966266,2003
4450,Guess You Didn't Love Me,Guess You Didn't Love Me,Terri Walker,435.722,0.511014822205,0.413415966266,2003
4451,Guess You Didn't Love Me,Guess You Didn't Love Me,Terri Walker,374.25587,0.511014822205,0.413415966266,2003
4452,Pegame Tres Balazos,30 Exitos Insuperables,David Lee Garza,191.84281,0.437584312839,0.313440880631,0
4453,Pegame Tres Balazos,Cantando Juntos,David Lee Garza,195.68281,0.437584312839,0.313440880631,0
4454,Pegame Tres Balazos,Tejano All-Stars: Masterpieces by David Lee Garza,David Lee Garza,193.59302,0.437584312839,0.313440880631,0
4455,Pegame Tres Balazos,Serie 3x4 (David Lee Garza_ Mazz_ Bobby Pulido,David Lee Garza,190.58893,0.437584312839,0.313440880631,0
4456,Champion Sound,Champion Sound,Fatboy Slim,446.01424,0.850693244526,0.544717829143,2006
4457,Champion Sound,Skint Vs Hereldeduke,Fatboy Slim,268.5122,0.850693244526,0.544717829143,2006
4458,Champion Sound,Champion Sound,Fatboy Slim,390.922,0.850693244526,0.544717829143,2006
4459,Champion Sound,Champion Sound,Fatboy Slim,177.03138,0.850693244526,0.544717829143,2006
4460,Champion Sound,Champion Sound,Fatboy Slim,354.61179,0.850693244526,0.544717829143,2006
4461,I'll Walk Alone,75 Great Entertainers (MP3 Compilation),Don Cornell,184.31955,0.448394832691,0.329339611721,0
4462,I'll Walk Alone,100 Hits of the 50's,Don Cornell,185.75628,0.448394832691,0.329339611721,0
4463,I'll Walk Alone,50's Jukebox Hits - Vol. 1,Don Cornell,183.95383,0.448394832691,0.329339611721,0
4464,Please Help Me_ I'm Falling,Nipper's Greatest Hits 60's Vol. 2,Hank Locklin,141.87057,0.6357570221,0.37943697224,0
4465,Please Help Me I'm Falling,Please Help Me I'm Fallin',Hank Locklin,143.85587,0.6357570221,0.37943697224,1986
4466,Please Help Me_ I'm Falling,The Very Best Of Hank Locklin,Hank Locklin,143.882,0.6357570221,0.37943697224,0
4467,Please Help Me_ I'm Falling,RCA Country Legends,Hank Locklin,141.47873,0.6357570221,0.37943697224,0
4468,Please Help Me_ I'm Falling,Country Classics,Hank Locklin,128.93995,0.6357570221,0.37943697224,0
4469,Please Help Me_ I'm Falling,Les 100 Plus Grands Titres Country,Hank Locklin,141.21751,0.6357570221,0.37943697224,0
4470,O Superman,O Superman Remixes - Vinyl 2,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,461.11302,0.671823503356,0.356434751078,0
4471,O Superman,O Superman Remixes - Vinyl 2,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,405.62893,0.671823503356,0.356434751078,0
4472,O Superman,O Superman Remixes - Vinyl 2,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,402.59873,0.671823503356,0.356434751078,0
4473,O Superman,Get Physical 7th Anniversary Compilation - Pt. 1,M.A.N.D.Y. vs Booka Shade Feat. Laurie Anderson,170.05669,0.671823503356,0.356434751078,0
4474,O Superman,O Superman Remixes - Vinyl 1,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,877.19138,0.671823503356,0.356434751078,0
4475,O Superman,O Superman Remixes - Vinyl 1,M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson,480.86159,0.671823503356,0.356434751078,0
4476,Eyes On You,Eyes On You (Remixes),Frisco ft. Skepta & Rapid,209.6322,0.494398393673,0.352514143968,0
4477,Eyes On You,Eyes On You (Remixes),Frisco,214.96118,0.494398393673,0.352514143968,0
4478,Eyes On You,Eyes On You (Remixes),Frisco,314.77506,0.494398393673,0.352514143968,0
4479,Eyes On You,Eyes On You (Remixes),Frisco,262.71302,0.494398393673,0.352514143968,0
4480,Eyes On You,Eyes On You (Remixes),Frisco,290.01098,0.494398393673,0.352514143968,0
4481,Festival 54,Festival 54,Johnny Crockett,189.25669,0.545499627521,0.409371186776,0
4482,Festival 54,Festival 54,Johnny Crockett,313.05098,0.545499627521,0.409371186776,0
4483,Festival 54,Festival 54,Johnny Crockett,424.98567,0.545499627521,0.409371186776,0
4484,Festival 54,Festival 54,Johnny Crockett,379.45424,0.545499627521,0.409371186776,0
4485,Bassdusche 2K9,Yes We Bang!,Ziggy X,231.02649,0.524378434013,0.380817895598,0
4486,Bassdusche 2K9,Bassdusche 2K9,Ziggy X,371.69587,0.524378434013,0.380817895598,0
4487,Bassdusche 2K9,Bassdusche 2K9,Ziggy X,417.67138,0.524378434013,0.380817895598,0
4488,Bassdusche 2K9,Bassdusche 2K9,Ziggy X,346.20036,0.524378434013,0.380817895598,0
4489,Bassdusche 2K9,Bassdusche 2K9,Ziggy X,396.2771,0.524378434013,0.380817895598,0
4490,Bassdusche 2K9,Bassdusche 2K9,Ziggy X,349.04771,0.524378434013,0.380817895598,0
4491,Runaway (Album Version),Hybrid Theory,Linkin Park,183.97995,0.887386080596,0.79114300239,2000
4492,Runaway (Album Version),Hybrid Theory,Linkin Park,183.92771,0.887386080596,0.79114300239,2000
4493,Runaway (Album Version),Hybrid Theory,Linkin Park,183.92771,0.887386080596,0.779118679138,2000
4494,It's a Little More Like Heaven,Please Help Me I'm Fallin',Hank Locklin,154.04363,0.6357570221,0.37943697224,1960
4495,It's A Little More Like Heaven,A Pair Of Hanks,Hank Locklin,161.85424,0.6357570221,0.37943697224,1960
4496,It's A Little More Like Heaven,The Very Best Of Hank Locklin,Hank Locklin,161.74975,0.6357570221,0.37943697224,1960
4497,It's A Little More Like Heaven,100 Top Country Classics,Hank Locklin,162.01098,0.6357570221,0.37943697224,1960
4498,It's A Little More Like Heaven,RCA Country Legends,Hank Locklin,156.3424,0.6357570221,0.37943697224,1960
4499,It's Raining Men,Disco,The Weather Girls,193.04444,0.598807059653,0.363833160236,1982
4500,It's Raining Men,Ultimate Disco Classics,The Weather Girls,210.25914,0.598807059653,0.363833160236,1982
4501,It's Raining Men,Happy New Year!,The Weather Girls,204.19873,0.598807059653,0.363833160236,1982
4502,It's Raining Men,Super Hits,The Weather Girls,328.33261,0.598807059653,0.363833160236,1982
4503,It's Raining Men,Ultimate Summer BBQ,The Weather Girls,214.67383,0.598807059653,0.363833160236,1982
4504,It's Raining Men,Drive Time Anthems,The Weather Girls,210.49424,0.598807059653,0.363833160236,1982
4505,Let's Break The Law,Live And Loud,Anti-Nowhere League,180.58404,0.509124116065,0.442948622448,1982
4506,Let's Break The Law,Live In Yugoslavia,Anti-Nowhere League,197.40689,0.509124116065,0.442948622448,1982
4507,Let's Break The Law,The Punk Rock Anthology,Anti-Nowhere League,185.96526,0.509124116065,0.442948622448,1982
4508,Miss U Less_ See U More,Live At Alexandra Palace,Faithless,287.45098,0.813013088935,0.548533654534,0
4509,Miss U Less_ See U More,No Roots,Faithless,368.69179,0.813013088935,0.548533654534,2004
4510,Miss U Less_ See U More,Forever Faithless - The Greatest Hits,Faithless,214.59546,0.813013088935,0.548533654534,0
4511,Here Comes My Baby Back Again,Country Roots,Faron Young,136.64608,0.590473194252,0.418989674563,0
4512,Here Comes My Baby Back Again,Country Rockin',Faron Young,162.40281,0.590473194252,0.418989674563,0
4513,Here Comes My Baby Back Again,American Legend_ Volume 2,Faron Young,138.68363,0.590473194252,0.418989674563,0
4514,Fucking On The Dancefloor,Electrostep,Dirty Sanchez,336.8224,0.575306545574,0.373847862612,0
4515,Fucking On The Dance Floor,Really Rich Italian Satanists,Dirty Sanchez,335.09832,0.575306545574,0.373847862612,0
4516,Fucking on the Dance Floor,Dirty Sanchez,Dirty Sanchez,337.03138,0.575306545574,0.373847862612,0
4517,Don't Let The Sun Catch You Crying,The Very Best Of Gerry & The Pacemakers,Gerry & The Pacemakers,157.1522,0.614237760289,0.387965888781,1964
4518,Don't Let The Sun Catch You Crying,Essential,Gerry & The Pacemakers,157.72689,0.614237760289,0.387965888781,1964
4519,Don't Let The Sun Catch You Crying,The Very Best Of,Gerry & The Pacemakers,145.31873,0.614237760289,0.387965888781,1964
4520,Don't Let The Sun Catch You Crying,A's_ B's & EP's,Gerry & The Pacemakers,155.34975,0.614237760289,0.387965888781,1964
4521,Tomatenfisch,Ultimate Live,The Inchtabokatables,306.88608,0.509536569683,0.382089523801,1992
4522,Tomatenfisch,Ultimate Live,The Inchtabokatables,520.4371,0.509536569683,0.467394737246,1992
4523,Tomatenfisch,Inchtomanie,Inchtabokatables,257.802,0.509536569683,0.467394737246,1992
4524,Work,Chasing Lights,The Saturdays,192.33914,0.717689127129,0.575546795953,2008
4525,Work,Lucy Wyndham Read's Weight Loss Workout,The Saturdays,354.71628,0.717689127129,0.575546795953,2008
4526,Work,Work,The Saturdays,193.98485,0.717689127129,0.575546795953,2008
4527,Work,Work,The Saturdays,186.22649,0.717689127129,0.575546795953,2008
4528,Dance Sister Dance (Baila Mi Hermana),AMIGOS,Santana,494.05342,0.803721934978,0.627765134777,0
4529,Dance Sister Dance (Baila Mi Hermana),Viva Santana !,Santana,398.54975,0.81851267335,0.619988604777,0
4530,Dance Sister Dance (Baila Mi Hermana),The Essential Santana,Santana,479.29424,0.81851267335,0.619988604777,0
4531,Muito Estranho (Cuida Bem De Mim) (1996 Digital Remaster),Teletema Dalto,Dalto,237.47873,0.407410193519,0.322898067339,0
4532,Muito Estranho (Cuida Bem De Mim) (1996 Digital Remaster),Retratos,Dalto,235.41506,0.407410193519,0.322898067339,0
4533,Muito Estranho (Cuida Bem De Mim) (1996 Digital Remaster),2 Em 1,Dalto,234.9971,0.407410193519,0.322898067339,0
4534,Are You Ready?,Are You Ready?,Johnny Beast,431.64689,0.276375220237,0.291012741467,0
4535,Are You Ready?,Are You Ready?,Johnny Beast,392.46322,0.276375220237,0.291012741467,0
4536,Are You Ready?,Are You Ready?,Johnny Beast,487.20934,0.276375220237,0.291012741467,0
4537,Are You Ready?,Are You Ready?,Johnny Beast,341.57669,0.276375220237,0.291012741467,0
4538,Are You Ready?,Are You Ready?,Johnny Beast,313.52118,0.276375220237,0.291012741467,0
4539,Are You Ready?,Are You Ready?,Johnny Beast,423.31383,0.276375220237,0.291012741467,0
4540,Are You Ready?,Are You Ready?,Johnny Beast,487.20934,0.276375220237,0.291012741467,0
4541,Well Well Well,Hypno Beat Live,The Woodentops,138.29179,0.5163822182,0.348511888602,1985
4542,Well Well Well,Well Well Well,The Woodentops,260.25751,0.5163822182,0.348511888602,1985
4543,Well Well Well,Giant,The Woodentops,262.29506,0.5163822182,0.348511888602,1985
4544,My Precious,My Precious,Leon Bolier,466.07628,0.524538927442,0.369850865029,0
4545,My Precious,My Precious,Leon Bolier,400.61342,0.524538927442,0.369850865029,0
4546,My Precious,Visions Of Trance,Leon Bolier,259.23873,0.524538927442,0.369850865029,0
4547,My Precious,My Precious,Leon Bolier,453.72036,0.524538927442,0.369850865029,0
4548,My Precious,My Precious,Leon Bolier,441.23383,0.524538927442,0.369850865029,0
4549,I Remember You,The Complete A Sides And B Sides,Frank Ifield,123.66322,0.46989530919,0.364817617549,1962
4550,I Remember You,The Best Of The EMI Years,Frank Ifield,124.44689,0.46989530919,0.364817617549,1962
4551,I Remember You,The Complete A Sides And B Sides,Frank Ifield,132.17914,0.46989530919,0.364817617549,1962
4552,Io so che un giorno,Io so che un giorno,Ivan Della Mea,391.73179,0.301363570541,0.245131036627,0
4553,Io so che un giorno,Sudadio giudabestia,Ivan Della Mea,31.81669,0.301363570541,0.245131036627,0
4554,Io so che un giorno,Sudadio giudabestia,Ivan Della Mea,40.07138,0.301363570541,0.245131036627,0
4555,Io so che un giorno,Sudadio giudabestia,Ivan Della Mea,31.65995,0.301363570541,0.245131036627,0
4556,Do Right Woman,The Guilded Palace Of Sin & Burritos,The Flying Burrito Brothers,239.25506,0.646116180275,0.455915218904,1969
4557,Do Right Woman,Relix's Best of the Flying Burrito Brothers,Flying Burrito Brothers,260.54485,0.646116180275,0.455915218904,1969
4558,Do Right Woman,Out Of The Blue,The Flying Burrito Brothers,238.65424,0.629787211106,0.456792732111,0
4559,He's A Rebel,The Best Of The Crystals,The Crystals / Darlene Love,146.28526,0.567278592229,0.38797334626,0
4560,He's A Rebel,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,Crystals,150.90893,0.537288298069,0.433357015385,0
4561,He's A Rebel,The Best Of Darlene Love,The Crystals / Darlene Love,146.20689,0.537288298069,0.433357015385,0
4562,Passion,Passion,Netzwerk,373.10649,0.448502107791,0.375597441982,1994
4563,Passion,Passion Remix,Netzwerk,373.7073,0.448502107791,0.375597441982,1994
4564,Passion,Passion,Netzwerk,368.1171,0.448502107791,0.375597441982,1994
4565,Passion,Passion,Netzwerk,358.16444,0.448502107791,0.375597441982,1994
4566,Passion,Passion,Netzwerk,246.85669,0.448502107791,0.375597441982,1994
4567,Passion,Passion Remix,Netzwerk,312.842,0.448502107791,0.375597441982,1994
4568,Passion,Passion Remix,Netzwerk,369.42322,0.448502107791,0.375597441982,1994
4569,Passion,Passion Remix,Netzwerk,346.01751,0.448502107791,0.375597441982,1994
4570,White On White,Collection,Danny Williams,138.23955,0.511663445372,0.409778997763,1988
4571,White On White,The Best Of Danny Williams,Danny Williams,134.63465,0.511663445372,0.409778997763,1988
4572,White On White,Blue Eyed Soul Vol. 2,Danny Williams,132.77995,0.511663445372,0.409778997763,1988
4573,White On White,60's Jukebox Hits - Vol. 1,Danny Williams,131.52608,0.511663445372,0.409778997763,1988
4574,Big Ten Inch Record,The Very Best Of,Bull Moose Jackson,134.45179,0.412669614797,0.368989634478,1996
4575,Big Ten Inch Record,The History of Rhythm and Blues - Disc 3,Bullmoose Jackson,130.29832,0.412669614797,0.368989634478,1996
4576,Big Ten Inch Record,Shake_ Rattle And Roll,Bullmoose Jackson,134.81751,0.412669614797,0.368989634478,1996
4577,Big ten inch record,Jumpin Tracks,Bullmoose Jackson,134.81751,0.412669614797,0.368989634478,1996
4578,Funky Little Beat,Essential Workout Mix: 80's Electro,Connie,311.66649,0.545649142075,0.345159543158,1985
4579,Funky Little Beat,The Best Of Connie - Funky Little Beat (Bonus Track Version),Connie,250.04363,0.545649142075,0.345159543158,1985
4580,Funky Little Beat,Classic Freestyle Vol. 2,Connie,314.22649,0.545649142075,0.345159543158,1985
