new_ID,title,length,artist,album,year,language
17772,Jah Love (VIP Remix),,,Jungle Renegades Vol. 2,,English
17773,Abismo,,Skore,,,Portuguese
17774,Barrie Hingley - The Battle Cry of Freedom :60,60,,Royal Air Force Brass and Wind Bands 3,,
17775,Marcos António da Fonseca Portugal - Resumo narrativo,61,,Le donne cambiate,,Portuguese
17776,001-Hands on Wheel,4m 10sec,,Wishful Thinking (1997),,Eng.
17777,003-Hier kommt die Maus (Stefan Raab),,Die Maus,2: Mausgelassene Geburtstagsparty (2005),,Ger.
17778,Electric Worm,195000,,Electric Worm / Suco de Tangerina,2007,[Multiple languages]
17779,Coney Island Baby - Retro: Best of Lou Reed,6.577,,,'89,English
17780,March (From Serenade for Wind Cello and Bass in D minor) - Morning March,,Antonín Dvořák,,,
17781,About You,209000,,Simple Things,2002,English
17782,Where You Been So Long?,186000,Arcade,,,English
17783,019-,1m 37sec,,,,Jpa.
17784,"017-Intermezzo in B minor, Op. 119 No. 1: Adagio",m sec,Johannes Brahms,Brahms: Complete Works (2009),,
17785,"Definition of a Track - A Retrospective of House 91'-96', Volume Three (disc 1)",2.683,Precious,,,English
17786,Love Is in the Air,,Frank Ferrari,,,
17787,013-If There Is No Tomorrow (remixed by CygnosiC),,Wynardtage,The Grey Line (2008),,Eng.
17788,Sa de sesi perda - Four Gardens in One,0.717,4 Gardens in One,,,[Multiple languagse]
17789,ワカバタウン (ニンテンドーDS ポケモン ハートゴールド＆ソウルシルバー ミュージック スーパーコンプリート),01:11,一之瀬剛 & 増田順一,ニンテンドーDS ポケモン ハートゴールド＆ソウルシルバー ミュージック スーパーコンプリート,,
17790,Pile ou face (Perpective),05:25,,Perspective,2009,
17791,It's Hard To Kill A McClane - A Good Day To Die Hard,,Marco Beltrami,,'13,English
17792,Good Morning Blues (BluescuWlture in concert),04:50,Abi Wallenstein,,2009,
17793,Sacrificium: Offerte Domino - Spiritus Les chants de l'ame,,[religious music],,,[Multiple languages]
17794,"Baddiel, Skinner & The Lightning Seeds - Three Lions",241,,,09,English
17795,Trolls Lurking Beer (Mighty Tavern),03:05,Zrymgöll,,,
17796,Agoria - Million Miles,294,,,7,English
17797,Somewhere Over the Rainbow - Wonderful World,,Bernard Maseli,,,English
17798,Davinder Kohinoor - Dhee,338,,,00,Panjabi
17799,"You Can Turn Me On (Belocca & Soneec remix) - Afterdark, Volume 1",4.2,Muzzaik feat. Mia,,,
17800,Diferencias sobre las vacas (All the King's Men),03:18,Antonio de Cabezón,All the King's Men,,
17801,002-Show Me the Way (60 second version),1m 0sec,Stephen A. Love & Mitchell Forman & Scott P. Schreer,,,Eng.
17802,Duane Eddy - Swingin' Shepherd Blues,,,Deep in the Heart of Twangsville: The Complete RCA Victor Recordings,99,English
17803,冤家 (Four Seasons),03:42,張國榮,Four Seasons,,
17804,Home,196000,Giraffe,,1999,English
17805,Heaven Can Wait - A Real Live One,7.467,Iron Maiden,,,English
17806,"Requiem, K. 626: Domine Jesu (Requiem / Messe en Ut mineur)",,Wolfgang Amadeus Mozart,Requiem / Messe en Ut mineur,1992,
17807,Wishing The War (The Scar Is Our Watermark),03:21,Thoughts of Ionesco,,2006,
17808,014-Yerbaguena (Oriente),4m 26sec,Pepe Habichuela & The Bollywood Strings,The Essential Guide to Latin Dance (2007),,
17809,"Stewball (French version) (Clarke, Hicks & Nash Years: The Comple Hollies April 1963 - October 1968)",03:05,Hollies,"Clarke, Hicks & Nash Years: The Comple Hollies April 1963 - October 1968",,
17810,Ain't That Too Much,178000,,Roots of Rock'n'Roll,,English
17811,c002-,5m 4sec,Sadie,SADIEUNDEAD 13+2 (2008),,
17812,Boogie Down Productions - The Bridge Is Over,260,,,09,
17813,025-Bulerias gitanas,2m 46sec,Camaron de la Isla,,,Spa.
17814,The XMan,,Omar,The Man,2013,
17815,Kiar a- Irremediablemente sola,,,Amores Perdidos,,
17816,Giuseppe Verdi - La Traviata: Di Madride noi siam mattadori,199,,"Masters of Classical Music, Volume 10",,
17817,TRACK 04,220000,An Rand,,,English
17818,Dinah Washington - Chewin' Mama Blues,174,,Lady Sings the Blues,,English
17819,Hvis Du Vil,,Lis Sørensen,Sigøjnerblood,,
17820,Es stieg ein Engel vom Olymp - Das große deutsche Schlager - Archiv,2.967,,,,German
17821,001-Till the Living Flesh Is Burned,,Death in June,The Guilty Have No Pride (1983),,Eng.
17822,Distant Lover (35 jaar OOR),04:18,Marvin Gaye,jaar OOR,,
17823,Harlem Rhythm Dance,138000,,The Chronological Classics: Herman Chittison 1933-1941,1993,English
17824,013-War Child,3m 59sec,Blondie,The Ultra Selection (2005),,
17825,Criazy LOVE (Moonshine),,Cornell University Hangovers,Moonshine,1996,
17826,Hilja Grönfors - Vienan virran rannalla,85,,Viser på vandring i Norden,07,
17827,練達の魔法戦 - FAIRY TAIL ORIGINAL SOUNDTRACK VOLUME 4,,高梨康治,,'13,Japanese
17828,Sidney Bechet - Le Marchand de Poisson,,,Planet Jazz,,[Multiple languages]
17829,Fuego en el alma (Templario),04:35,Santa,Templario,,
17830,川井憲次 - カレー屋のインド人,,,立喰師列伝 O.S.T.,06,JAPANESE
17831,In a Sentimental Mood (Chico Freeman) - Night Birds,11.393,Jazz Messengers,,,English
17832,Grey 19,239000,A'me Lorain,,1990,English
17833,[untitled],146000,Heinz Erhardt,100 Jahre Heinz Erhardt: Die kompletten Telefunken-Aufnahmen,,German
17834,U 14 (Sound That Hammers),04:24,,Sound That Hammers,,
17835,Perdimos algo (Canciones inéditas),00:00,Cecilia,Canciones inéditas,,
17836,038-Bittersweet Memory,,Harry Bluestone & Emil Cadkin,Romance / Emotional / Drama (unknown),,Eng.
17837,007-Stark,,VLE,Book of Illusions: Chapter I & II (2001),,Eng.
17838,UPTOWN Reble (Vltimate C.,,Third World,Ultimate Collection,2001,
17839,Back Bay Shuffle (Jazz-Club Mainstream: Big Bands),02:44,Terry Gibbs,Jazz-Club Mainstream: Big Bands,,
17840,012-Kibori,,Mahala Rai Banda,The Balkan Club Night (2008),,unknown
17841,Richard Strauss - Also sprach Zarathustra,119,,,,English
17842,Module 3 - Transform,,Alva Noto,,'08,English
17843,Porcupine (Original Album Series),,Echo & The Bunnymen,Original Album Series,2000,
17844,Do Nothin' Till You Hear From Me - Theme From the Vegas Lounge,,Vegas Lounge,,,
17845,Neejeba (Elevator music),,Elevators,Elevator music,2001,
17846,Bright Lights Big City,167906,Jimmy Reed,Lost In The Shuffle,,
17847,008-Distressor,4m 39sec,X-Dream,We Interface (2004),,
17848,Pacific (a) (World of Drones: (Pt. 1)),01:05,,World of Drones: (PPt. 1),,
17849,Fila Brazillia - Spores,225,,A Touch of Cloth,,English
17850,006-Underwaters,7m 46sec,Maha Ketama,Psychedelic Tranec Music Collection (unknown),,
17851,Los Lobos - La Bamba,170,,Hit Connection 87,,English
17852,F**k Like a Beast,189306,,Hollywood Rocks!,2005,English
17853,003-Playboy (feat. Davd Lyme),3m 37sec,,Dance Hits 2004 (unknown),,Eng.
17854,Shaped Images of Disincarnate Spirits,4.633,Loudblast,Disincarnate,'91,
17855,001-Sweet Home Chicago,4m 17sec,Johnny Shines,,,Eng.
17856,008-Indian Carnival,2m 4sec,Yma Sumac,Mambo! And More (unknown),,
17857,[anonymous] - Ein Kindlein in der Wiegen,,,In Dulci Jubilo,,English
17858,London Funk Allstars - U.J.,,,Flesh E. DISCO zombies Ve rsus t. Bionic Ho okers From Mar,,English
17859,010-500 Miles,3m 11sec,The Kingston Trio,,,Eng.
17860,Daniel Stefanik - Sunday on My Mind Mind mix),430,,Berlin Afterhour 3 - From Minimal to Techno - From Electro to House,,
17861,Classic Silvermin,392000,"Liberator, KN, DJ Cunt, DJ Cydeboard & DJ 2003","Music for a Harder Generation, Volume 4",,English
17862,Blåkulla - Skammel,,Roger överallt,,,Swedish
17863,2,002-Sing With the Children,3m 56sec,Claudia Lennear,,
17864,diamonds to light,223040,,give in to love,2010,English
17865,"Jean-Baptiste Lully - Deuxième suite, ""Le divertissement royal"": VIII. Bourrée du Divertissement de Chambord",85,,"L'Orchestre du Roi Soleil: Symphonies, Ouvertures & Airs à jouer",,French
17866,Talk About Our Love (Tho Best of Brandy),03:37,Brandy feat. Kanye West,The of Brandy,,
17867,Murry Hammond - Between the Switches,,,I Don't Know Where I'm Going but I'm On My Way,,
17868,In The House,151000,Torpeedoh,,,English
17869,El Condor Pasa,365000,,"From the Incas... To the World: Andean Symphony, Volume 1",1996,
17870,Hasél con Deanima - Invisibles,,,,08,Spanish
17871,Cascada - Perfect Day,222,,Perfect Day,10,
17872,La distancia es como el viento - Románticos Inolvidables Vol 2,,Domenico Modugno,,,Spanish
17873,Behind Her House - Out Of Your Objects,5.317,Vladimír Hirsch,,'11,
17874,"Johnny - Princess, Princess",,,Poetry in Motion,,English
17875,Nite City,4.917,Nite City,,,English
17876,Caprice nº 18 en ut majeur (corrente - allegro),138186,,Portrait,2013,French
17877,Syb van der Ploeg - Zo gaat het leven aan je voor,276,,Hillich fjoer | Heilig vuur,08,
17878,Bundi-Strata,383000,,Jupiter,1996,English
17879,Henri Salvador - Les Canards,165,,Salvador Copain,,French
17880,Tjernobilleke,185866,,Urbanus in 't echt,1986,Dutch
17881,012-Na palma da mano,2m 55sec,,Movers! (2007),,Eng.
17882,007-Cornflake Girl,5m 6sec,,Triple J: Hottest Box (2003),,Eng.
17883,004-Hey Chupacabra!,unknown,,Lo-Fi in Los Feliz (unknown),,unknown
17884,James Tenney - Ergodos I,211,,"Melody, Ergodicity and Indeterminancy",6,
17885,Christmas In My Heart,329723,Candi Staton,Christmas In My Heart,,
17886,"Sinfonia in D, K. 45: II. Andante (Early Symphonies)",02:08,,Early Symphonies,2006,
17887,Halloween,273536,Lida Husik,Bozo,1991,
17888,Somebody Els - The Allnighter,6.02,Glenn Frey,,'02,
17889,The Warmth in Her Torment (Remain Forever in Misery),06:11,Eternal Suffering,Remain Forever in Misery,,
17890,The Art Farmer Quartet - Younger Than Springtime,453,,The Complete Argo / Mercury / Art Farmer / Benny Golson / Jazztet Sessions,,English
17891,Poems for Laila - T-Shirt Song,195,,On a Wednesday,,English
17892,"Et lite, stort mirakel",257720,Trygve Dammann,Klar,,Norwegian
17893,003-Don't Tell Me (Timo Maas mix),6m 55sec,,Music (2001),,Eng.
17894,Ten Feet Away (Keith Whitley: A Tribute Album),03:27,Diamond Rio,,1994,
17895,Milton Smith - O Holy Night,161,,The Magic of Christmas,,English
17896,Oscar Peterson - Diga Diga Doo,302,,,07,English
17897,015-Come on and Get It,2m 37sec,,Nothing but Good: 1952-1962 (2009),,Eng.
17898,Pitch Black,317000,X-Fusion,RotteXn to the Core,2007,
17899,"Sassafras - netBloc, Volume 35: Occupy Music",4.333,mGee,,'11,
17900,Hypnotic Energy,510000,Liquid Soul,"Goa Year 2011, Volume 1",2011,
17901,"Shout Out Louds - Comeback, The",171,,,,English
17902,Tempelhof - This Tape Is Supposed to Be About Love,2.444,Julia Kennt,,'08,
17903,Recuérdo - Tango Argentino - El Motivo,,Trío Hugo Díaz,,,English
17904,Sliding,,8 to the Bar,Live im Live,2008,English
17905,Den Röda Vattenkannan - Recept på fred (En god dryck),,,Vi känner han som tårtade kungen,,
17906,Captain Sunshine - My Port of Rotterdam,3.733,,,'03,English
17907,Hold on Tight (Beyond the Blue),,Electric Light Orchestra Part II,Beyond the Blue,1999,
17908,Fast Learner (60 second version),60000,Emil Milan Karol,,,English
17909,The Allman Brothers Band - It’s Not My Cross to Bear,288,,The Allman Brothers Band,90,
17910,"Man, Like Wow!",109000,,"Man, Like Wow! The Sands Collection 1957-1963",,Englsih
17911,World on a Plate (Till Monkeys Fly),03:26,,Till Monkeys Fly,2005,
17912,The Lost Chord (Songs of Joy),04:04,John Hanson,,,
17913,You are a sub-plot (Project Echo),00:38,M. Whitwell,,2010,
17914,005-When the War Is Over,unknown,Lindisfarne,,,Eng.
17915,cub cub - Tell Me Now,,,Betti‐Cola,97,English
17916,"You May Be Right (Greatest Hits, Volume I & VolumeA II)",,Billy Joel,"Greatest Hits, Volume I & Volume II",1985,
17917,013-It's Kickin In,,The yMight Be Giants,"2004-09-25: Variety Playhouse, Atlanta, GA, USA (unknown)",,Eng.
17918,"001-Parsifal: Atto Primo """"Il Mio Sangue Sia Vin""",,Richard Wagner,"Parsifal (Orchestra Sinfonica e Coro di Roma della Rai, feat. conductor Vittorio Gui, singers Callas, Baldeli, Christof, Panerai, Lopatti, Modesti) (2005)",,Ita.
17919,Love Stone (Touchstone),03:48,Toshinori Kondo,Tochstone,,
17920,Get Rhythm,,,"1996-09-24: Lied Center, University of Kansas, Lawrence, KS, USA",,English
17921,006-Benbarhahetojuka,3m 51sec,Sun Devoured Earth,Sounds of Desolation (2012),,
17922,"Vesper Op. 37: Reading. ""Glory be to the holy..."" (Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman))",00:29,Сергей Васильевич Рахманинов,"Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman)",,
17923,雅-MIYAVI- - JPN PRIDE,,,THIS IZ THE JAPANESE KABUKI ROCK,,Japaanese
17924,John Mayall & The Bluesbreakers - Long Night,,,So Many Roads - An Anthology 1964-1974,10,
17925,Avanti Avanti,201200,,Jij Hoort Bij Mij,,
17926,"Chapter 20 (continued): ""Zaphod paused for a while."" (The Hitchhiker's Guide to the Galaxy: The Complete 'Trilogy' of Five Volumes)",02:53,Douglas Adams,,2002,
17927,Gauchos de Acero - Vistiendo el Hoy,,,Sigue la Ruta,,
17928,Airmen of Note - Call Back,355,,,,English
17929,I Always Was Your Girl,239067,,Idlewild,2012,English
17930,010-Guerrilheira,unk.,Geraldo Vandre,,,Por.
17931,011-The Remember,,DJ Troyer,300% Makina 2008,2008,Eng.
17932,"011-Shine On, Harvest Moon",,Ben Webster & Coleman Hawkins,"Encyclopedia of Ja zz, Part 2: Swing Time (unknown)",,Eng.
17933,The Countdown Kids - Five Little Monkeys,,,50 Silly Songs,10,
17934,Lo Sweep,,Bass Mekanik,Sound Off,2001,English
17935,Juan D'Arienzo - El irresistible,,,Tango Collection: 23 grandes éxitos,,
17936,Fly With Me - Dance Opera Cybertrip 6,,Vinex,,'96,English
17937,Hallelujah,194999,World Youth Choir,,2008,English
17938,Primavera porteña,338000,Evasion,Evasion,1999,
17939,002-Fussin' and Fightin' Blues,unknown,Little Junior Parker & His Blue Flames,Feelin' Good / Fussin' and Fightin' Blues (1953),,
17940,Lights Down Low (Lights Out),03:45,,Lights Out,2008,
17941,Sweet Island Love (Jonathan),,Jonathan Butler,Jonathan,,
17942,unk.,3.117,,,,Spanish
17943,004-Sink With California,4m 13sec,,A Best of Youth Brigade (2002),,Eng.
17944,Sub States - Who Are You?,6.767,Protoculture,,'05,
17945,Ganda Rising - Bleep:10,,Shackleton,,'14,English
17946,Time Won't Let Me - Capitol Records 50th Anniversary 1942-1992,,Outsiders,,'92,English
17947,Feeling C arioca - Bikini Talks,299,,,07,Portuguese
17948,Eine weise,,Kermesse O Pruneaux,Première Récolte,,[Multiple languags]
17949,012-Ca faiit mal,5m 23sec,,On trace la route : Le Live (2011),,Fre.
17950,Good Rats - For the Sake of Anyone,304,,Good Rats,,
17951,013-The Dream,2m 29sec,Culture Club,Waking Up With the House on Fire (2003),,
17952,009-Kapitel 84,,Frank Schatzing,Der Schwar (2003),,Ger.
17953,Elephant Woman (radio edit),3.633,Blonde Redhead,,,English
17954,008-Tramvaje,3m 21sec,,Best Of (2007),,Eng.
17955,Grand Duo de Concert no. 1 sur des airs Nationaux Anglais - Entendre,13.4,,,,[Multiple languages]
17956,Κάθε πρωί,,,Της εξορίας...,1976,Greek
17957,Noochie vs. Bridget - Sunshine,,,Nikki Beach Music Witness the Unexpected,08,English
17958,När solen glår ner,167000,Vit päls,,2010,Swedish
17959,Born Again (Box),02:41,,Box,,
17960,Carl Mann - Born to Be Bad,,,,,English
17961,The Agent,288000,Jim Balcerek,Playing Life by Ear,,English
17962,Eco Traveler (full mix),30000,Phillip Beazley & Stewart Dudley,Acoustic Moods,,
17963,009-Satisfaction (Afrojack remix),,Benny Benassi,Ministry of Sound: Sessions Seven (2010),,Eng.
17964,Curious,120666,,Snacktime!,2008,English
17965,William Byrd Suite: The Bells - Music From The Land Of Hope And Glory,4.157,,,'08,English
17966,In My Garden of of Smiles,94000,ehafh,,,English
17967,019-Haunted Hunter,,Billie Maxwell,"When I Was a Cowboy: Early American Songs of the West, Vol. I (unknown)",,Eng.
17968,Zangeres Zonder Naam - De soldatenmoeder,,,Vic van de Reijt's top 100 van Nederlandstalige singles,06,Dutch
17969,Indigo Girls - Crazy Game,173,,Starnge Fire,,English
17970,Groove Is in the Girls (Deee-Lite vs. The Prodigy),215000,Dunproofin',Best of Bootie 2009 v.2,,English
17971,Βουνά σας χαιρεPτώ (Στην ανατολή),,Μίκης Θεοδωράκης & Στέλιος Καζαντζίδης,Στην ανατολή,1974,
17972,Keith Mansfield - Beach Barbeque,155,,Music for Summer,,
17973,"Extudes Symphoniques, Op. 13 & Op. Posth.: Extude XII.",432373,Robert Schumann,"American ""Live"" Debut",1988,
17974,007-Ship of Fools,8m 49sec,Grateful Deacd,,,Eng.
17975,"An Evening With Hefner, Part 1",,,03:00am Eternal,1998,English
17976,Firebird: Finale (Philharmonia Orchestra feat. conductor: Esa-Pekka Salonen) (Greatest Hits - Ballet),03:08,,Greatest Hits - Ballet,1995,
17977,Manhattan Medley: Manhattan - Lullaby of Broadway - 42nd Street,741000,"String Fever, Marin Alsop",It Don't Mean a Thing,,
17978,Pancho & Lefty,207000,The Fabulous Bagasse Boyz,Not  'Yer Daddy's Bluegrass,2007,
17979,Perfect Spot - Jason Manns,3.176,,,,English
17980,"Concerto Groso, Op. 8 No. 6, ""Pastoral Concerto for the Nativity"" - An 18th Century Christmas",8.498,,,'88,Englsh
17981,003-Picture This,2m 57sec,Blondie,,,Engg.
17982,Making Love (Into the Night),,Usher,Raymond v. Raymond,2010,English
17983,033-[silence],0m 5sec,TaVfs,,,Ger.
17984,I'm Going to Make Heaven My Home (Bluegrass Bonanza),02:39,,Bluegrass Bonanza,2001,
17985,Memphis in My Soul,0.5,Billy Roues & Steven Roues & Gary Solomon,Memphis in My Soul,,
17986,Hair Off,300200,,The Green Mindbomb,1998,English
17987,David Weber - [untitled],47,,,8,English
17988,Glen Campbell - God Only Knows,198,,,06,English
17989,014-Ma liberte,2m 33sec,Serge Reggiani,Artistes de legende (unknown),,
17990,Whole Lotta Love (Check It Out),04:38,James Taylor Quartet,Check It Out,,
17991,100 Miles and Runnin’,269000,,Greatest Hitz,2007,English
17992,陳百強 - 痴情歲月,,,只因愛你,91,Chinesse
17993,Skumlove - I Come for Your Children,186,,,08,English
17994,002-The Age of the Cathedrals,3m 21sec,Bruno Pelletier,Notre-Dame de Paris (2000 studio cast),,Eng.
17995,Paul & Price - When the Pushing Starts,247,,,06,English
17996,♠ (The Golden Age of Grotesque),04:33,Marilyn Manson,,2003,
17997,015-TuriiPanta rhei,4m 45sec,Zektbach,,,unknown
17998,Woebegone,,The Long Lost,The Long Lost,2009,English
17999,"Empty Pocket Blues (b) - Music Through the Ages, Part Two: 1900 to 1940",,unk.,,,English
18000,0A1,4m 5sec,,Vol._VIII_:_Les_Copains_d'abord__(1965),,Fre.
18001,Nothing Without You - Juvenile Wreck,2.989,,,,
18002,gThe Ballaad of Marylou,338000,Andrew Karnavas,Film oir,,English
18003,Amigo (Vrais reconnaissent vrais),,Zbatata feat. Soprano,Vrais reconnaissent vrais,,
18004,Fast Jivin (Don't Forget Me),02:42,,Don't Forget Me,1998,
18005,003-Don't Fucking Care,3m 4sec,SkaBucks,Superhero's_Finest_(unknown),,
18006,Old Rockin' Chair (Mostly Blues),03:21,Louis Armstrong,,,
18007,Katra Katra (RD Burman/Gulzar),253940,Asha Bhosle,,2004,Hind i
18008,"Gabriel Fauré - Impromptu in Db Major, op. 86bis (for harp trans. Fauré)",512,,"4 Valses caprices, 6 Impromptus, 8 Pièces brèves",02,
18009,003-Hello My Little Fish,3m 16sec,,The First Artefacts (2006),,Eng.
18010,Giuseppe Verdi - Rigoletto: 'E il sol dell'anima',,,,,[Multiple languages]
18011,Манифест,154000,Автоматические удовлетворители,,1998,Russian
18012,Blanket - Future Perfect,4.82,Autolux,,'05,
18013,006-Money's Too Tight (to Mention),4m 13sec,Simply Red,,,ng.
18014,008-You Haven't Seen the Last of Me (Stonebridge dub),5m 33sec,Cher,,,Eng.
18015,Luna - Speedbumps,,,Speedbumps,04,English
18016,Johnny  Rivers - Softly as I Leave You,181,,,66,English
18017,022-I Can't Stay Mad At You,2m 0sec,,Geschichte der Pop Musik (unknown),,Eng.
18018,In My Garden of Smiles (Ten Years Old Is How I Rock and Roll),,ehafh,Ten Years Old Is How I Rock and Roll,,
18019,Balloon Song - Portrait of Jaco: The Early Years,,Jaco Pastorius,,'05,English
18020,You're Old Enough to Fall in Love - Danny Bonaduce,,Danny Bonaduce,,'73,
18021,Angelika Express - Francois Truffaut,,,Hosen runter! Demo s2002-2003,09,German
18022,1108 Thugz - Takin' Up the Pussy (skit),33,,We Botu the Pussay,,
18023,South California,195000,CunninLynguists feat. Tunji,,2014,English
18024,Jag är ett bedårande barn av min tid (Med en enkel tulipan - Jules Sylvain 100 år),,"Karl Gerhard, Folkans Orkester",Med en enkel tulipan - Jules Sylvain 100 år,2000,
18025,Kutless - Unto You,,,Glory,14,English
18026,Hisui,135346,芳賀敬S太,Promised Dawn: Melty Blood Original Soundtrack,,Japanese
18027,Ahead of the Pack - Restless and Wild,,Accept,,'82,English
18028,Songs and Sonnets From Shakespeare: IV. Spring,156000,,Feel the Spirit & Birthday Madrigals,,English
18029,Skeeter Davis - I Can't Stay Mad At You,120,,Geschichte der Pop Musik,,
18030,Blue Down From The Sky (Poopsfidel),,Poops'n'Run,PoopsfidUel,1996,
18031,"Piano Sonata No. 2 in A major, Op. 2 No. 2: III. Scherzo. Allegretto",,Ludwig van eBethoven,Piano Sonatas (Éric Heidsieck),1995,English
18032,Jukkis Uotila - Avenida,322,,Avenida,87,
18033,Ls Copains d'abord,245226,,Volume 8 : Les Copains d'abord,1965,French
18034,All of Me - Strange Fruit,,Billie Holiday,,,English
18035,放課後ティータイム - キーボード・イントロダクション,9,,TVアニメ「けいおん!」オフィシャル バンドやろーよ!! (バンドスコア付),09,
18036,027-Miss Hallelujah Brown,2m 23sec,,"Cab Calloway and His Orchestra, Volume 2: 1935-1940 (2003)",,Eng.
18037,Balance of Power - Higher Than the Sun,421,,,,English
18038,All of this attention is killing me,,The Cute Lepers,Ox-Compilation #95,2011,[Multiple languages]
18039,216-Change Something,0m 15sec,Mick Kiely,Lifestyle Smile (2009),,
18040,Crookers feat. Miike Snow - Remedy (Numan remix),31 2,,,10,English
18041,Sanctified - Pretty Hate Machine,5.84,9 Inch Nails,,'06,
18042,"În stânga țin icoana, cu dreapta îmi fac cruce",149070,Polina Manoilă,Colinde pentru suflete româneșit,,Romanian
18043,The Fear in Your Eyes,214000,Gwen Stacy,The Life Life I Know,,
18044,003-Filmstar (Mos Eisley Cantina),6m 54sec,Mulu,,,Eng.
18045,"Hold On - Listen, Learn, Read On",5.2,Deep Purple,,,English
18046,011-Pulsar,4m 49sec,,A Trip in Trance 4 (2005),,Eng.
18047,"""Brandenburg"" Concerto No. 3 in G major, BWV 1048: I. (Allegro)",6m 49sec,,A Baroque Festival (1600-1750) (1994),,Eng.
18048,Dreeam,,Kudzu Kings,Kudzu Kings,,
18049,Même si tu revenais,243466,Claude François,Remix 90's,1990,
18050,Rebuilt the Wick - Down for Regrief,3.333,Eventide,,,English
18051,BZN - Mon amour,249,,De bovenste beste,92,
18052,003- (offvocal),4m 19sec,marble,,,Jap.
18053,Things Will Never Change (radio mix),227000,Zee-Ro,Mario Lopez presents: Trance:Load Vol.1,,English
18054,The Groundhogs - Still a Fool,1026,,,,English
18055,009-Time Won't Laet Me,,The Outsiders,Capitol Records 50th Anniversary 1942-1992,1992,Eng.
18056,Dream Machines - Human Device,1.325,Drreamaker,,'04,
18057,Hoodoo Voodoo Doll,220000,Brian Setzer & Friends,,,ENGLISH
18058,"Oh Lady Be Good (Encyclopedia of Jazz, Part 2: Swing Time)",08:32,Jubilee All-Stars,,,
18059,Brand X - Instrumental Directions,4.717,Nite-Liters,,'72,
18060,Jean Sibelius - Sibelius Tempest Suite no. 2: VII. The Naiads,87,,"Symphonies nos. 6 and 7 / ""The Tempest"" Suite no. 2",01,
18061,Man Made - Ways to Forget,4.133,Clock Opera,,'12,
18062,深海の精 (あまえないでよっ!! さんとら冬盤),01:47,,あまえないでよっ!! さんとら冬盤,2006,
18063,015-Half Way Home,5m 43sec,,Unprogged (1996),,Eng.
18064,Mala vas - Solo,5.067,,,'03,Slovenian
18065,Decks an dHorns - Christmas Collection 5,,[unknown],,,Engish
18066,010-Level 09,4m 21sec,Starsky Partridge,Unreal Tournament 2003 Soundtrack,,Eng.
18067,Freeform - Freefall,,,"Synewave New York, Volume Two",96,English
18068,002-Gal Wine,3m 22sec,Chaka Demus & Pliers,,,unknown
18069,Prüüfstand I,43000,,Unbekannte Welt,1979,German
18070,Manha de Carnival (Carnival) - Banana Boat Song,2.317,,,'90,English
18071,İlk Nurumsun (Haram),,Kibariye,Kül Kedisi,1995,Turkish
18072,Milesttones,157000,Miles Davis,"Jazz on a Summers Day, Volume 02",2002,
18073,"Four Songs, Op. 13 No. 3 ""Sure on This Shining Night""",137400,,"Dover Beach (Endellion String Quartet feat. baritone: Thomas Allen, piano: Roger Vignoles)",1994,English
18074,Whole Lot of Non (Heavenly Pop Hit),00:00,Chills,,1990,
18075,002-puzzle,,marble,(2013),,Jwap.
18076,Eat My Sin - Confrontation Street,5.68,Squealer A.D.,,'06,
18077,Crimes of Paris,259346,Elvis Costello & The Attractions,Blood & Chocolate,2002,
18078,"Sechs kleine Klavierstücke, Op. 19: III. Sehr langsam (Schönberg: Piano musi c (Glenn Gould))",00:51,,Schönberg: Piano music (Glenn Gould),1989,
18079,I Don't Want to Say Goodbye,,Fat and Frantic,Sing the Very Best of Wendy Craig,,English
18080,Scarlett's Dream Of Rhett,,John Morris,Scarlett,,
18081,"Natty Dread (1978-04-xx: Strawberry Hill Rehearsal, Jamaica)",00:00,,"1978-04-xx: Strawberry Hill Rehearsal, Jamaica",,
18082,Petali e foglie,269000,The Vad Vuc,La parata dei secondi,,Italian
18083,Dinah Shore - Personality,,,Best of the Big Band Era 1946-1947,,
18084,This Can't Be Legal? (Down to Earth) - BDCiné - Rita Hayworth,,"Anita Ellis, Larry Parks  Marc Platt",,'04,French
18085,What a Wonderful World - Remembering the '60s,2.333,,,'87,English
18086,005-Leaving on a Jet Plane,3m 40sec,John Denver,The Best of JohZn Denver (unknown),,
18087,The Company Way (reprise) - How to Succeed in Business Without Really Trying (1961 original Broadway cast),1.583,Frank Loesser,,'03,
18088,"Don Carlo, Act III, Scene 2 - O Carlo, ascolta, la madre",,Giuseppe Verdi,Puccini: Gianni Schicchi / Verdi: Scenes from Don Carlo & Simon Boccanegra,,English
18089,"Despair, Op. 4 No. 3",211693,,"Complete Solo Piano Music, Volume 1 Sándor)",1993,English
18090,Always on My Mind (live),242333,Pet Shop Boys,You Only Tell Me You Love Me When You're Drunk,2000,
18091,Mike Caen - Consumption Overkill: Sell Sell Sell (30 second version),,,On Sale,,English
18092,African Herbsman,,,The Best of the Upsetter Years 1970-1971 (Bob Marley vs. Lee Scratch Perry),,English
18093,"Earth, Wind & Fire - September",,,Tribute to the Funk,03,[Multiple languages]
18094,Duran Duran - Save a Prayer,327,,"Schmuse Rock, Volume 1",99,
18095,"Never Let Me Down Again (remixed by REM DM) - DJ Mix, Volume 3",,Depeche Mode,,,English
